pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers,Temperature_K,LogS,Compound_Name,Solvent
1877.0,NC(=O)Cc1ccccc1,CC(C)O,mol_1877_solute_opt,mol_1877_solvent_opt,50,39,273.75,-1.0794813185607324,2-phenylacetamide,isopropanol
1878.0,COC(=O)c1cc(O)c(O)c(O)c1,CC(C)O,mol_1878_solute_opt,mol_1878_solvent_opt,50,41,293.15,-0.1578579096944686,Methyl gallate,isopropanol
1879.0,Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,mol_1879_solute_opt,mol_1879_solvent_opt,50,41,273.15,-0.9844899299409086,p-Toluenesulfonamide,isopropanol
1880.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CC(C)O,mol_1880_solute_opt,mol_1880_solvent_opt,50,30,288.15,-2.256783593358352,Carvedilol,isopropanol
1881.0,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,CC(C)O,mol_1881_solute_opt,mol_1881_solvent_opt,50,42,288.15,-1.0256039050973678,Alpha-(trichloromethyl) benzyl acetate,isopropanol
1882.0,O=C1Cc2cc(F)ccc2N1,CC(C)O,mol_1882_solute_opt,mol_1882_solvent_opt,50,43,278.15,-0.5729199053169233,5-fluoro-2-oxindole,isopropanol
1883.0,O=C1C2C3C=CC(C3)C2C(=O)N1O,CC(C)O,mol_1883_solute_opt,mol_1883_solvent_opt,50,37,278.15,-0.5744952722772622,"N-hydroxy-5-norbornene-2,3-dicarboximide",isopropanol
1884.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CC(C)O,mol_1884_solute_opt,mol_1884_solvent_opt,50,24,298.2,-1.894445839379944,Gefitinib,isopropanol
1885.0,Cc1c[nH]c(=O)[nH]c1=O,CC(C)O,mol_1885_solute_opt,mol_1885_solvent_opt,50,42,283.15,-2.533190059389649,Thymine,isopropanol
1886.0,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(C)O,mol_1886_solute_opt,mol_1886_solvent_opt,50,28,293.2,-1.99516311032531,Ketoconazole,isopropanol
1887.0,Nc1ccc(O)c(C(=O)O)c1,CC(C)O,mol_1887_solute_opt,mol_1887_solvent_opt,50,42,293.2,-3.1634963392320343,Mesalazine,isopropanol
1888.0,c1ccc(-c2cc3ccccc3[nH]2)cc1,CC(C)O,mol_1888_solute_opt,mol_1888_solvent_opt,50,43,296.95,-0.9868648810984816,2-phenyl-1H-indole,isopropanol
1889.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CC(C)O,mol_1889_solute_opt,mol_1889_solvent_opt,50,37,273.15,1.0859064432121126,Estradiol,isopropanol
1890.0,Nc1nc(N)nc(-c2ccncc2)n1,CC(C)O,mol_1890_solute_opt,mol_1890_solvent_opt,50,35,288.15,-2.251857946595204,"2,4-diamino-6-(4-pyridyl)-1,3,5-triazine",isopropanol
1891.0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,CC(C)O,mol_1891_solute_opt,mol_1891_solvent_opt,50,41,274.15,-0.7482377115137548,Dicumyl peroxide (dcp),isopropanol
1892.0,CC(C)C(N)=O,CC(C)O,mol_1892_solute_opt,mol_1892_solvent_opt,50,41,273.15,-0.4743531875630224,Isobutyramide,isopropanol
1893.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CC(C)O,mol_1893_solute_opt,mol_1893_solvent_opt,50,43,278.15,-2.354854290418356,Gliclazide,isopropanol
1894.0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CC(C)O,mol_1894_solute_opt,mol_1894_solvent_opt,50,28,278.15,-0.4373772998478161,Etodolac,isopropanol
1895.0,O=C(c1ccc(F)cc1)c1ccc(F)cc1,CC(C)O,mol_1895_solute_opt,mol_1895_solvent_opt,50,36,293.15,-0.9825826770830174,"4,4′-difluorobenzophenone",isopropanol
1896.0,CC1=CC(=O)c2ccccc2C1=O,CC(C)O,mol_1896_solute_opt,mol_1896_solvent_opt,50,38,278.15,-1.4114677487875404,Vitamin K3,isopropanol
1897.0,CCCOC(=O)c1cc(O)c(O)c(O)c1,CC(C)O,mol_1897_solute_opt,mol_1897_solvent_opt,50,36,293.15,0.6470643062170433,Propyl gallate,isopropanol
1898.0,O=c1cc[nH]c(=O)[nH]1,CC(C)O,mol_1898_solute_opt,mol_1898_solvent_opt,50,46,283.15,-3.059283465844552,Uracil,isopropanol
1899.0,O=C1CC[C@@H](C(=O)O)N1,CC(C)O,mol_1899_solute_opt,mol_1899_solvent_opt,50,40,308.05,-0.651710566146348,L-pyroglutamic acid,isopropanol
1900.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)O,mol_1900_solute_opt,mol_1900_solvent_opt,50,33,278.15,-1.3787365322983254,Progesterone,isopropanol
1901.0,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CC(C)O,mol_1901_solute_opt,mol_1901_solvent_opt,50,39,293.2,-2.17412666444664,Chrysin,isopropanol
1902.0,NS(=O)(=O)Cc1noc2ccccc12,CC(C)O,mol_1902_solute_opt,mol_1902_solvent_opt,50,43,278.15,-1.9749448402888128,Zonisamide,isopropanol
1903.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CC(C)O,mol_1903_solute_opt,mol_1903_solvent_opt,50,13,298.2,-2.0224577214829087,Rifampicin,isopropanol
1904.0,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(C)O,mol_1904_solute_opt,mol_1904_solvent_opt,50,39,278.15,-2.0529089107536524,Uridine,isopropanol
1905.0,COc1ccc(C(=O)O)cc1,CC(C)O,mol_1905_solute_opt,mol_1905_solvent_opt,50,42,273.15,-1.2961285124872584,4-methoxybenzoic acid,isopropanol
1906.0,N#CCNC(=O)c1cnccc1C(F)(F)F,CC(C)O,mol_1906_solute_opt,mol_1906_solvent_opt,50,38,283.15,-1.4817488627042787,Flonicamid,isopropanol
1907.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC(C)O,mol_1907_solute_opt,mol_1907_solvent_opt,50,34,278.15,-1.795688275703586,Indapamide,isopropanol
1908.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(C)O,mol_1908_solute_opt,mol_1908_solvent_opt,50,37,293.2,-1.678863033379248,Caffeine,isopropanol
1909.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,CC(C)O,mol_1909_solute_opt,mol_1909_solvent_opt,50,29,278.15,-1.2204047514428036,Abacavir,isopropanol
1910.0,NS(=O)(=O)c1ccccc1C(=O)[O-],CC(C)O,mol_1910_solute_opt,mol_1910_solvent_opt,50,42,272.15,-1.9329924608863367,Methyl 2-sulfamoylbenzoate,isopropanol
1911.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CC(C)O,mol_1911_solute_opt,mol_1911_solvent_opt,50,29,278.15,-1.0979750235046126,Etonogestrel,isopropanol
1912.0,O=C(O)C(O)c1ccccc1,CC(C)O,mol_1912_solute_opt,mol_1912_solvent_opt,50,37,293.15,0.5496050261424354,"(R,S)-mandelic acid",isopropanol
1913.0,O=[N+]([O-])c1cn[nH]c1,CC(C)O,mol_1913_solute_opt,mol_1913_solvent_opt,50,44,288.15,-0.1772207884491347,4-nitropyrazole,isopropanol
1914.0,COc1ccc(C=O)cc1O,CC(C)O,mol_1914_solute_opt,mol_1914_solvent_opt,50,44,278.15,-1.0160059458742687,Isovanillin,isopropanol
1915.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CC(C)O,mol_1915_solute_opt,mol_1915_solvent_opt,50,45,278.15,-1.0688763196756237,Topiramate,isopropanol
1916.0,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CC(C)O,mol_1916_solute_opt,mol_1916_solvent_opt,50,27,278.15,-2.3849803278190373,Brassinolide,isopropanol
1917.0,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CC(C)O,mol_1917_solute_opt,mol_1917_solvent_opt,50,37,278.15,-3.8764723308483298,Orotic acid,isopropanol
1918.0,Cn1cc[nH]c1=S,CC(C)O,mol_1918_solute_opt,mol_1918_solvent_opt,50,39,278.15,-0.6438092619673986,Methimazole,isopropanol
1919.0,CC(=O)Nc1ccc(CC(=O)O)cc1,CC(C)O,mol_1919_solute_opt,mol_1919_solvent_opt,50,37,278.15,-1.4075920397035242,Actarit,isopropanol
1920.0,COc1cccc(C(=O)O)c1OC,CC(C)O,mol_1920_solute_opt,mol_1920_solvent_opt,50,36,278.15,-0.9528828407030596,"2,3-dimethoxybenzoic acid",isopropanol
1921.0,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,CC(C)O,mol_1921_solute_opt,mol_1921_solvent_opt,50,25,288.15,0.086190569224065,Efinaconazole,isopropanol
1922.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,CC(C)O,mol_1922_solute_opt,mol_1922_solvent_opt,50,32,293.15,-2.3013113054184853,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",isopropanol
1923.0,NCC(CC(=O)O)c1ccc(Cl)cc1,CC(C)O,mol_1923_solute_opt,mol_1923_solvent_opt,50,37,293.2,-3.1224775710265127,Baclofen,isopropanol
1924.0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,CC(C)O,mol_1924_solute_opt,mol_1924_solvent_opt,50,38,278.15,-2.3205007903714683,Fenbufen,isopropanol
1925.0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,CC(C)O,mol_1925_solute_opt,mol_1925_solvent_opt,50,35,298.15,-1.595272184447082,Khellin,isopropanol
1926.0,O=c1[nH]cc(F)c(=O)[nH]1,CC(C)O,mol_1926_solute_opt,mol_1926_solvent_opt,50,43,283.15,-2.1390452281751444,5-fluorouracil,isopropanol
1927.0,CC(=O)c1cccc(O)c1,CC(C)O,mol_1927_solute_opt,mol_1927_solvent_opt,50,40,289.15,0.4489938028611531,m-hydroxyacetophenone (m-HAP),isopropanol
1928.0,O=C(c1ccccc1)c1ccc(Cl)cc1,CC(C)O,mol_1928_solute_opt,mol_1928_solvent_opt,50,41,278.15,-1.0257736460268685,4-chlorobenzophenone,isopropanol
1929.0,O=c1c2ccccc2sc2ccc(Cl)cc12,CC(C)O,mol_1929_solute_opt,mol_1929_solvent_opt,50,41,290.25,-2.144032408855246,2-chlorothioxanthone (CTX),isopropanol
1930.0,CC(N)=S,CC(C)O,mol_1930_solute_opt,mol_1930_solvent_opt,50,44,273.15,-0.2126666786290533,Thioacetamide,isopropanol
1931.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CC(C)O,mol_1931_solute_opt,mol_1931_solvent_opt,50,32,298.15,-2.5022340188625654,Niclosamide,isopropanol
1932.0,C1=CONN=C1,CC(C)O,mol_1932_solute_opt,mol_1932_solvent_opt,50,46,293.15,-1.878894085869564,Oxadiazine,isopropanol
1933.0,Brc1cnc2[nH]ccc2c1,CC(C)O,mol_1933_solute_opt,mol_1933_solvent_opt,50,41,278.15,-0.9815428159064994,5-bromo-7-azaindole,isopropanol
1934.0,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,CC(C)O,mol_1934_solute_opt,mol_1934_solvent_opt,50,27,278.15,-4.887872707422739,Lutein,isopropanol
1935.0,c1ccc2c(CC3=NCCN3)cccc2c1,CC(C)O,mol_1935_solute_opt,mol_1935_solvent_opt,50,34,278.15,-2.115351549342233,Naphazoline nitrate,isopropanol
1936.0,Oc1ccc([C@@H]2COc3cc(O)ccc3C2)cc1,CC(C)O,mol_1936_solute_opt,mol_1936_solvent_opt,50,36,273.15,-0.3909804835298404,(R)-equol,isopropanol
1937.0,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,CC(C)O,mol_1937_solute_opt,mol_1937_solvent_opt,50,38,278.15,-1.4391267815103503,Rotigotine,isopropanol
1938.0,NC(=O)c1nc(F)cnc1O,CC(C)O,mol_1938_solute_opt,mol_1938_solvent_opt,50,37,293.15,-1.6156784014412564,Favipiravir,isopropanol
1939.0,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)O,mol_1939_solute_opt,mol_1939_solvent_opt,50,41,288.15,-2.2387913365248227,"1,5-gluconolactone",isopropanol
1940.0,O=C1CCCCCCCCCCC1,CC(C)O,mol_1940_solute_opt,mol_1940_solvent_opt,50,36,278.15,0.1531177900357161,Cyclododecanone,isopropanol
1941.0,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CC(C)O,mol_1941_solute_opt,mol_1941_solvent_opt,50,31,278.15,-2.175554886099635,Gibberellin a3,isopropanol
1942.0,Nc1cccc2ccccc12,CC(C)O,mol_1942_solute_opt,mol_1942_solvent_opt,50,44,273.15,-0.1311416917824283,1-naphthylamine,isopropanol
1943.0,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CC(C)O,mol_1943_solute_opt,mol_1943_solvent_opt,50,32,278.15,-0.5891591372478662,Valsartan,isopropanol
1944.0,Nc1cc(Cl)ccc1[N+](=O)[O-],CC(C)O,mol_1944_solute_opt,mol_1944_solvent_opt,50,49,283.15,-0.7090222936096133,5-chloro-2-nitroaniline,isopropanol
1945.0,Cc1ccc(CO)cc1,CC(C)O,mol_1945_solute_opt,mol_1945_solvent_opt,50,39,278.15,0.6415242642750788,p-methylbenzyl alcohol,isopropanol
1946.0,NC(=O)Cc1ccc(O)cc1,CC(C)O,mol_1946_solute_opt,mol_1946_solvent_opt,50,40,278.15,-1.3712983769377798,4-hydroxyphenylacetamide,isopropanol
1947.0,CC1CCC(=O)C1=O,CC(C)O,mol_1947_solute_opt,mol_1947_solvent_opt,50,43,278.15,-0.5711261817299436,"3-methyl-1,2-cyclopentanedione",isopropanol
1948.0,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],CC(C)O,mol_1948_solute_opt,mol_1948_solvent_opt,50,35,293.15,-1.7495243678744294,"3,4-bis(3-nitrofurazan-4-yl)furoxan",isopropanol
1949.0,CCN(CC)C(=S)SSC(=S)N(CC)CC,CC(C)O,mol_1949_solute_opt,mol_1949_solvent_opt,50,29,273.15,-2.12258613178994,Disulfiram,isopropanol
1950.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CC(C)O,mol_1950_solute_opt,mol_1950_solvent_opt,50,38,283.15,-2.763521838679092,Rosiglitazone,isopropanol
1951.0,OCc1cn(Cc2ccccc2)nn1,CC(C)O,mol_1951_solute_opt,mol_1951_solvent_opt,50,38,292.15,-0.3609625063098383,"(1-benzyl-1H-1,2,3-triazole-4-yl)methanol",isopropanol
1952.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@H]3OC(C)(C)O[C@H]32)[C@H](C)Cl)N(C)C1,CC(C)O,mol_1952_solute_opt,mol_1952_solvent_opt,50,28,273.15,-0.8610575246739469,"3,4-o-isopropylidene clindamycin",isopropanol
1953.0,O=C[C@H](O)[C@H](O)[C@H](O)CO,CC(C)O,mol_1953_solute_opt,mol_1953_solvent_opt,50,43,283.15,-1.2173612953019788,D-ribose,isopropanol
1954.0,N[C@@H](CS)C(=O)O,CC(C)O,mol_1954_solute_opt,mol_1954_solvent_opt,50,43,283.15,-2.7295757132733223,L-cysteine,isopropanol
1955.0,COc1cc([N+](=O)[O-])ccc1N,CC(C)O,mol_1955_solute_opt,mol_1955_solvent_opt,50,41,278.15,-1.605921325668327,2-methoxy-4-nitroaniline,isopropanol
1956.0,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)O,mol_1956_solute_opt,mol_1956_solvent_opt,50,37,278.15,-0.4469857213011129,"3,5-dinitrosalicylic acid",isopropanol
1957.0,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CC(C)O,mol_1957_solute_opt,mol_1957_solvent_opt,50,22,273.15,-1.473865769670028,Ticagrelor,isopropanol
1958.0,c1cnc2[nH]ccc2c1,CC(C)O,mol_1958_solute_opt,mol_1958_solvent_opt,50,38,278.15,0.5322404258733658,7-azaindole,isopropanol
1959.0,O=C1N=c2ccccc2=N1,CC(C)O,mol_1959_solute_opt,mol_1959_solvent_opt,50,41,283.15,-1.4934311121834816,2-benzimidazolone,isopropanol
1960.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)O,mol_1960_solute_opt,mol_1960_solvent_opt,50,33,273.15,-0.1499469065011482,Bisphenol A,isopropanol
1961.0,O=C(Nc1ccccc1)c1ccccc1,CC(C)O,mol_1961_solute_opt,mol_1961_solvent_opt,50,35,274.15,-1.6708559271839254,Benzanilide,isopropanol
1962.0,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(C)O,mol_1962_solute_opt,mol_1962_solvent_opt,50,43,283.15,-0.4188858285766147,4-nitrophenylacetic acid,isopropanol
1963.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C)O,mol_1963_solute_opt,mol_1963_solvent_opt,50,28,278.15,-2.851945055328672,Diphenoxylate,isopropanol
1964.0,CC1=NN(c2ccccc2)C(=O)C1,CC(C)O,mol_1964_solute_opt,mol_1964_solvent_opt,50,37,283.15,-0.743272067821633,Edaravone,isopropanol
1965.0,Nc1cccc(Cl)c1C(=O)O,CC(C)O,mol_1965_solute_opt,mol_1965_solvent_opt,50,45,278.15,-0.5776625730850709,2-amino-6-chlorobenzoic acid,isopropanol
1966.0,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CC(C)O,mol_1966_solute_opt,mol_1966_solvent_opt,50,35,283.15,-2.6706671894940506,D(−)-salicin,isopropanol
1967.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CC(C)O,mol_1967_solute_opt,mol_1967_solvent_opt,50,36,283.15,-2.152713327329053,β-Arbutin,isopropanol
1968.0,O=C(NCCO[N+](=O)[O-])c1cccnc1,CC(C)O,mol_1968_solute_opt,mol_1968_solvent_opt,50,34,278.15,-1.8365867416258488,Nicorandil,isopropanol
1969.0,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,CC(C)O,mol_1969_solute_opt,mol_1969_solvent_opt,50,30,278.15,-3.00283301209249,Tirofiban,isopropanol
1970.0,O=Cc1cc(Br)c(O)c(Br)c1,CC(C)O,mol_1970_solute_opt,mol_1970_solvent_opt,50,47,278.15,-1.3984863959827658,"3,5-dibromo-4-hydroxybenzaldehyde",isopropanol
1971.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CC(C)O,mol_1971_solute_opt,mol_1971_solvent_opt,50,38,278.15,-3.4885425968976334,Milrinone,isopropanol
1972.0,COc1cc2nc(Cl)nc(N)c2cc1OC,CC(C)O,mol_1972_solute_opt,mol_1972_solvent_opt,50,38,273.15,-2.722678852824693,"2-chloro-4-amino-6,7-dimethoxyquinazoline",isopropanol
1973.0,O=C(O)Cc1ccccc1[N+](=O)[O-],CC(C)O,mol_1973_solute_opt,mol_1973_solvent_opt,50,42,283.15,-0.6848816882232716,2-nitrophenylacetic acid,isopropanol
1974.0,C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,mol_1974_solute_opt,mol_1974_solvent_opt,50,43,283.15,-2.560284911068471,2-acrylamide-2-methylpropanesulfonic acid,isopropanol
1975.0,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CC(C)O,mol_1975_solute_opt,mol_1975_solvent_opt,50,34,278.15,-2.917395758897612,Pidotimod,isopropanol
1976.0,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CC(C)O,mol_1976_solute_opt,mol_1976_solvent_opt,50,43,278.15,-4.358092925529661,Halosulfuron-methyl,isopropanol
1977.0,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(C)O,mol_1977_solute_opt,mol_1977_solvent_opt,50,34,283.15,-0.5934054474913008,"4,4′-methylene-bis-(2-chloroaniline)",isopropanol
1978.0,O=Cc1cc(C=O)cc(C=O)c1,CC(C)O,mol_1978_solute_opt,mol_1978_solvent_opt,50,44,283.15,-2.21401339979834,"1,3,5-triformylbenzene",isopropanol
1979.0,O=C(O)[C@@H]1C[C@@H](O)CN1,CC(C)O,mol_1979_solute_opt,mol_1979_solvent_opt,50,36,283.15,-3.334772820845007,L-hydroxyproline,isopropanol
1980.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(C)O,mol_1980_solute_opt,mol_1980_solvent_opt,50,33,273.15,-2.239375195776109,Cyproterone acetate,isopropanol
1981.0,CCn1c2ccccc2c2cc(-n3nncc3-c3ccccc3)ccc21,CC(C)O,mol_1981_solute_opt,mol_1981_solvent_opt,50,30,279.4,-2.5385191206623388,MBQ-167,isopropanol
1982.0,NC(=O)[C@@H]1CCCN1,CC(C)O,mol_1982_solute_opt,mol_1982_solvent_opt,50,35,278.15,-0.1266508788162148,L-prolinamide,isopropanol
1983.0,O=C(O)[C@@H]1CSCN1,CC(C)O,mol_1983_solute_opt,mol_1983_solvent_opt,50,39,283.15,-3.310638272508053,L-thioproline,isopropanol
1984.0,O=C(O)c1cccc(O)c1O,CC(C)O,mol_1984_solute_opt,mol_1984_solvent_opt,50,43,278.15,-0.0016660243594353,"2,3-dihydroxybenzoic acid",isopropanol
1985.0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,CC(C)O,mol_1985_solute_opt,mol_1985_solvent_opt,50,39,283.15,-3.6233345312345735,Myo-inositol,isopropanol
1986.0,O=C(Nc1ccccc1)c1ccccc1O,CC(C)O,mol_1986_solute_opt,mol_1986_solvent_opt,50,33,283.15,-0.6438259143997369,Salicylanilide,isopropanol
1987.0,NC1CCSC1=O,CC(C)O,mol_1987_solute_opt,mol_1987_solvent_opt,50,43,283.15,-2.16179201608042,DL-homocysteine thiolactone hydrochloride,isopropanol
1988.0,CC(=O)N1CCC[C@H]1C(=O)O,CC(C)O,mol_1988_solute_opt,mol_1988_solvent_opt,50,39,283.15,-0.2074694339911668,N-acetyl-L-proline,isopropanol
1989.0,O=C(O)c1ccc(CO)cc1,CC(C)O,mol_1989_solute_opt,mol_1989_solvent_opt,50,37,283.15,-0.4385904673378206,4-(hydroxymethyl) benzoic acid,isopropanol
1990.0,CC(=O)Nc1ccccc1[N+](=O)[O-],CC(C)O,mol_1990_solute_opt,mol_1990_solvent_opt,50,37,278.15,-1.0021312424338409,o-nitroacetanilide,isopropanol
1991.0,COc1cc2c(cc1OC)C(=O)CC2,CC(C)O,mol_1991_solute_opt,mol_1991_solvent_opt,50,35,283.15,-1.100940367724858,"5,6-dimethoxy-1-indanone",isopropanol
1992.0,Cc1cc(Cl)cc(C(=O)O)c1N,CC(C)O,mol_1992_solute_opt,mol_1992_solvent_opt,50,43,278.15,-1.0111720660561094,2-amino-5-chloro-3-methylbenzoic acid,isopropanol
1993.0,O=C(O)CNCc1ccccc1,CC(C)O,mol_1993_solute_opt,mol_1993_solvent_opt,50,34,283.15,-3.1006787569338417,N-benzylglycine,isopropanol
1994.0,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CC(C)O,mol_1994_solute_opt,mol_1994_solvent_opt,50,30,283.15,-1.8518609006669264,"3,3′-diaminodiphenyl sulfone",isopropanol
1995.0,CSCCC(NC(C)=O)C(=O)O,CC(C)O,mol_1995_solute_opt,mol_1995_solvent_opt,50,38,283.15,-0.4039858597523243,N-acetyl-DL-methionine,isopropanol
1996.0,OCC(CO)(CO)CO,CC(C)O,mol_1996_solute_opt,mol_1996_solvent_opt,50,45,283.15,-2.1082636194954896,Pentaerythritol,isopropanol
1997.0,Cc1c(N)cccc1C(=O)O,CC(C)O,mol_1997_solute_opt,mol_1997_solvent_opt,50,36,288.15,-1.5874749081560329,3-amino-2-methylbenzoic acid,isopropanol
1998.0,O=C(O)COc1ccc(Cl)cc1,CC(C)O,mol_1998_solute_opt,mol_1998_solvent_opt,50,42,283.15,-0.5386329347730904,4-chlorophenoxyacetic acid,isopropanol
1999.0,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,CC(C)O,mol_1999_solute_opt,mol_1999_solvent_opt,50,21,283.15,-3.8335282662859993,"1,3,5-tris(1-phenyl-1H-benzimidazol-2-yl)benzene",isopropanol
2000.0,O=C(O)c1cccc(C(=O)O)n1,CC(C)O,mol_2000_solute_opt,mol_2000_solvent_opt,50,41,278.15,-1.2948102267787367,"2,6-pyridinedicarboxylic acid",isopropanol
2001.0,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,CC(C)O,mol_2001_solute_opt,mol_2001_solvent_opt,50,28,283.15,0.1529216207532767,Boc-L-proline,isopropanol
2002.0,Nc1nc(=O)[nH]cc1F,CC(C)O,mol_2002_solute_opt,mol_2002_solvent_opt,50,42,283.15,-2.674395197735794,5-fluorocytosine,isopropanol
2003.0,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CC(C)O,mol_2003_solute_opt,mol_2003_solvent_opt,50,36,283.15,-0.8467327799437694,N-carbobenzoxy-L-2-phenylglycine,isopropanol
2004.0,Nc1cccc(C(=O)O)c1,CC(C)O,mol_2004_solute_opt,mol_2004_solvent_opt,50,43,283.15,-1.0711872086443996,M-aminobenzoic acid,isopropanol
2005.0,O=C(O)c1cccc([N+](=O)[O-])c1O,CC(C)O,mol_2005_solute_opt,mol_2005_solvent_opt,50,43,278.15,-0.3728867879603021,3-nitrosalicylic acid,isopropanol
2006.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CC(C)O,mol_2006_solute_opt,mol_2006_solvent_opt,50,23,273.15,-2.1766645716777515,Sorafenib,isopropanol
