pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers
2893.0,O=C(O)/C=C/C(=O)O,O,mol_2893_solute_opt,mol_2893_solvent_opt,50,21
2894.0,Cn1[nH]c(=O)c(=O)[nH]c1=S,O,mol_2894_solute_opt,mol_2894_solvent_opt,50,29
2895.0,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,O,mol_2895_solute_opt,mol_2895_solvent_opt,50,13
2896.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O,mol_2896_solute_opt,mol_2896_solvent_opt,50,14
2897.0,CP1(=O)OCC2(CO1)COP(C)(=O)OC2,O,mol_2897_solute_opt,mol_2897_solvent_opt,50,15
2898.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,O,mol_2898_solute_opt,mol_2898_solvent_opt,50,12
2899.0,Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,mol_2899_solute_opt,mol_2899_solvent_opt,50,10
2900.0,O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,O,mol_2900_solute_opt,mol_2900_solvent_opt,50,10
2901.0,CC(N)=O,O,mol_2901_solute_opt,mol_2901_solvent_opt,50,23
2902.0,CCC(N)=O,O,mol_2902_solute_opt,mol_2902_solvent_opt,50,26
2903.0,CCCC(N)=O,O,mol_2903_solute_opt,mol_2903_solvent_opt,50,23
2904.0,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,mol_2904_solute_opt,mol_2904_solvent_opt,50,11
2905.0,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,O,mol_2905_solute_opt,mol_2905_solvent_opt,50,17
2906.0,O=C(O)CNCP(=O)(O)O,O,mol_2906_solute_opt,mol_2906_solvent_opt,50,18
2907.0,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,O,mol_2907_solute_opt,mol_2907_solvent_opt,50,18
2908.0,CCOC(=O)c1ccc(N)cc1,O,mol_2908_solute_opt,mol_2908_solvent_opt,50,13
2909.0,C=CCC,O,mol_2909_solute_opt,mol_2909_solvent_opt,50,30
2910.0,CCCCCCCCCCCCCCCCCC(=O)OCCO,CCOC(C)=O,mol_2910_solute_opt,mol_2910_solvent_opt,50,30
2911.0,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,CCOC(C)=O,mol_2911_solute_opt,mol_2911_solvent_opt,50,35
2912.0,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,CCOC(C)=O,mol_2912_solute_opt,mol_2912_solvent_opt,50,32
2913.0,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,CCOC(C)=O,mol_2913_solute_opt,mol_2913_solvent_opt,50,36
2914.0,COC(=O)NCCCCCCNC(=O)OC,CCOC(C)=O,mol_2914_solute_opt,mol_2914_solvent_opt,50,40
2915.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,CCOC(C)=O,mol_2915_solute_opt,mol_2915_solvent_opt,50,26
2916.0,CC(=O)CCc1ccc(O)cc1,CCOC(C)=O,mol_2916_solute_opt,mol_2916_solvent_opt,50,38
2917.0,CC(=O)c1cnccn1,CCOC(C)=O,mol_2917_solute_opt,mol_2917_solvent_opt,50,47
2918.0,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCOC(C)=O,mol_2918_solute_opt,mol_2918_solvent_opt,50,45
2919.0,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,CCOC(C)=O,mol_2919_solute_opt,mol_2919_solvent_opt,50,31
2920.0,O=C(O)CC(=O)O,CCOC(C)=O,mol_2920_solute_opt,mol_2920_solvent_opt,50,46
2921.0,O=C(Nc1c(F)c(F)c(F)c(F)c1F)C(=O)Nc1c(F)c(F)c(F)c(F)c1F,CCOC(C)=O,mol_2921_solute_opt,mol_2921_solvent_opt,50,38
2922.0,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CCOC(C)=O,mol_2922_solute_opt,mol_2922_solvent_opt,50,45
2923.0,O=[N+]([O-])c1ccn([N+](=O)[O-])n1,CCOC(C)=O,mol_2923_solute_opt,mol_2923_solvent_opt,50,42
2924.0,Cc1ccc(C)c(O)c1,CCOC(C)=O,mol_2924_solute_opt,mol_2924_solvent_opt,50,41
2925.0,Cc1ccc(O)cc1C,CCOC(C)=O,mol_2925_solute_opt,mol_2925_solvent_opt,50,43
2926.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCOC(C)=O,mol_2926_solute_opt,mol_2926_solvent_opt,50,31
2927.0,CC(CO)(CO)CO,CCOC(C)=O,mol_2927_solute_opt,mol_2927_solvent_opt,50,44
2928.0,O=[N+]([O-])c1c[nH]cn1,CCOC(C)=O,mol_2928_solute_opt,mol_2928_solvent_opt,50,46
2929.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,CCOC(C)=O,mol_2929_solute_opt,mol_2929_solvent_opt,50,42
2930.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,CCOC(C)=O,mol_2930_solute_opt,mol_2930_solvent_opt,50,38
2931.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c(Cl)c1Cl,CCOC(C)=O,mol_2931_solute_opt,mol_2931_solvent_opt,50,49
2932.0,O=C1c2ccccc2-c2ccccc21,CCOC(C)=O,mol_2932_solute_opt,mol_2932_solvent_opt,50,42
2933.0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCOC(C)=O,mol_2933_solute_opt,mol_2933_solvent_opt,50,34
2934.0,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCOC(C)=O,mol_2934_solute_opt,mol_2934_solvent_opt,50,32
2935.0,C=C(CC(=O)O)C(=O)O,CCOC(C)=O,mol_2935_solute_opt,mol_2935_solvent_opt,50,42
2936.0,c1cc2ccc3cccc4ccc(c1)c2c34,CCOC(C)=O,mol_2936_solute_opt,mol_2936_solvent_opt,50,35
2937.0,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CCOC(C)=O,mol_2937_solute_opt,mol_2937_solvent_opt,50,34
2938.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,CCOC(C)=O,mol_2938_solute_opt,mol_2938_solvent_opt,50,38
2939.0,O=C(O)CCCCCCC(=O)O,CCOC(C)=O,mol_2939_solute_opt,mol_2939_solvent_opt,50,45
2940.0,O=C(O)CC(S)C(=O)O,CCOC(C)=O,mol_2940_solute_opt,mol_2940_solvent_opt,50,47
2941.0,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CCOC(C)=O,mol_2941_solute_opt,mol_2941_solvent_opt,50,39
2942.0,C/C=C/C(=O)O,CCOC(C)=O,mol_2942_solute_opt,mol_2942_solvent_opt,50,47
2943.0,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,CCOC(C)=O,mol_2943_solute_opt,mol_2943_solvent_opt,50,41
2944.0,O=C(O)C[C@H](O)C(=O)O,CCOC(C)=O,mol_2944_solute_opt,mol_2944_solvent_opt,50,41
2945.0,O=C1C=CC(=O)O1,CCOC(C)=O,mol_2945_solute_opt,mol_2945_solvent_opt,50,46
2946.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,mol_2946_solute_opt,mol_2946_solvent_opt,50,34
2947.0,O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCOC(C)=O,mol_2947_solute_opt,mol_2947_solvent_opt,50,37
2948.0,CP(=O)(O)O,CCOC(C)=O,mol_2948_solute_opt,mol_2948_solvent_opt,50,44
2949.0,CCOc1ccccc1C(N)=O,CCOC(C)=O,mol_2949_solute_opt,mol_2949_solvent_opt,50,38
2950.0,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],CCOC(C)=O,mol_2950_solute_opt,mol_2950_solvent_opt,50,46
2951.0,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CCOC(C)=O,mol_2951_solute_opt,mol_2951_solvent_opt,50,31
2952.0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CCOC(C)=O,mol_2952_solute_opt,mol_2952_solvent_opt,50,37
2953.0,Cn1cc([N+](=O)[O-])cn1,CCOC(C)=O,mol_2953_solute_opt,mol_2953_solvent_opt,50,43
2954.0,O=C1NC(=O)C2C3C=CC(C3)C12,CCOC(C)=O,mol_2954_solute_opt,mol_2954_solvent_opt,50,45
2955.0,O=C1CCCCCN1,CCOC(C)=O,mol_2955_solute_opt,mol_2955_solvent_opt,50,43
2956.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CCOC(C)=O,mol_2956_solute_opt,mol_2956_solvent_opt,50,39
2957.0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccccc5O)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCOC(C)=O,mol_2957_solute_opt,mol_2957_solvent_opt,50,28
2958.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CCOC(C)=O,mol_2958_solute_opt,mol_2958_solvent_opt,50,39
2959.0,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,CCOC(C)=O,mol_2959_solute_opt,mol_2959_solvent_opt,50,33
2960.0,Brc1sc(Br)c(Br)c1Br,CCOC(C)=O,mol_2960_solute_opt,mol_2960_solvent_opt,50,46
2961.0,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21,CCOC(C)=O,mol_2961_solute_opt,mol_2961_solvent_opt,50,37
2962.0,O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,mol_2962_solute_opt,mol_2962_solvent_opt,50,39
2963.0,O=C(O)C(=O)O,CCOC(C)=O,mol_2963_solute_opt,mol_2963_solvent_opt,50,44
2964.0,O=C(O)CCC(=O)O,CCOC(C)=O,mol_2964_solute_opt,mol_2964_solvent_opt,50,45
2965.0,O=C(O)CCCC(=O)O,CCOC(C)=O,mol_2965_solute_opt,mol_2965_solvent_opt,50,41
2966.0,O=C(O)CCCCC(=O)O,CCOC(C)=O,mol_2966_solute_opt,mol_2966_solvent_opt,50,40
2967.0,O=C(O)CCCCCC(=O)O,CCOC(C)=O,mol_2967_solute_opt,mol_2967_solvent_opt,50,39
2968.0,O=C(O)CCCCCCCC(=O)O,CCOC(C)=O,mol_2968_solute_opt,mol_2968_solvent_opt,50,43
2969.0,O=C(O)CCCCCCCCC(=O)O,CCOC(C)=O,mol_2969_solute_opt,mol_2969_solvent_opt,50,43
2970.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,CCOC(C)=O,mol_2970_solute_opt,mol_2970_solvent_opt,50,32
2971.0,C/C=C/C=C/C(=O)O,CCOC(C)=O,mol_2971_solute_opt,mol_2971_solvent_opt,50,44
2972.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,CCOC(C)=O,mol_2972_solute_opt,mol_2972_solvent_opt,50,28
2973.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,CCOC(C)=O,mol_2973_solute_opt,mol_2973_solvent_opt,50,33
2974.0,O=C(O)CCCCCCCCCCCC(=O)O,CCOC(C)=O,mol_2974_solute_opt,mol_2974_solvent_opt,50,43
2975.0,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CCOC(C)=O,mol_2975_solute_opt,mol_2975_solvent_opt,50,41
2976.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CCOC(C)=O,mol_2976_solute_opt,mol_2976_solvent_opt,50,35
2977.0,O=C1NC(=O)c2ccccc21,CCOC(C)=O,mol_2977_solute_opt,mol_2977_solvent_opt,50,46
2978.0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CCOC(C)=O,mol_2978_solute_opt,mol_2978_solvent_opt,50,43
2979.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCOC(C)=O,mol_2979_solute_opt,mol_2979_solvent_opt,50,45
2980.0,CNC(=O)NC,CCOC(C)=O,mol_2980_solute_opt,mol_2980_solvent_opt,50,47
2981.0,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CCOC(C)=O,mol_2981_solute_opt,mol_2981_solvent_opt,50,37
2982.0,Nc1ccc(N2CCOCC2=O)cc1,CCOC(C)=O,mol_2982_solute_opt,mol_2982_solvent_opt,50,34
2983.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,CCOC(C)=O,mol_2983_solute_opt,mol_2983_solvent_opt,50,35
2984.0,N=C(Nc1ccccc1)Nc1ccccc1,CCOC(C)=O,mol_2984_solute_opt,mol_2984_solvent_opt,50,38
2985.0,O=[N+]([O-])c1ccc(O)c2ncccc12,CCOC(C)=O,mol_2985_solute_opt,mol_2985_solvent_opt,50,47
2986.0,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCOC(C)=O,mol_2986_solute_opt,mol_2986_solvent_opt,50,39
2987.0,Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,mol_2987_solute_opt,mol_2987_solvent_opt,50,42
2988.0,O=S(=O)(c1ccc(O)cc1)c1ccccc1O,CCOC(C)=O,mol_2988_solute_opt,mol_2988_solvent_opt,50,43
2989.0,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCOC(C)=O,mol_2989_solute_opt,mol_2989_solvent_opt,50,46
2990.0,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CCOC(C)=O,mol_2990_solute_opt,mol_2990_solvent_opt,50,42
2991.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,CCOC(C)=O,mol_2991_solute_opt,mol_2991_solvent_opt,50,35
2992.0,CC1=NN(c2ccc(C)cc2)C(=O)C1,CCOC(C)=O,mol_2992_solute_opt,mol_2992_solvent_opt,50,38
2993.0,O=C(O)c1ccccc1Nc1ccccc1,CCOC(C)=O,mol_2993_solute_opt,mol_2993_solvent_opt,50,41
2994.0,Cc1ccc(S(C)(=O)=O)cc1,CCOC(C)=O,mol_2994_solute_opt,mol_2994_solvent_opt,50,41
2995.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCOC(C)=O,mol_2995_solute_opt,mol_2995_solvent_opt,50,34
2996.0,O=Cc1ccc([N+](=O)[O-])cc1,CCOC(C)=O,mol_2996_solute_opt,mol_2996_solvent_opt,50,45
2997.0,Nc1nnc[nH]1,CCOC(C)=O,mol_2997_solute_opt,mol_2997_solvent_opt,50,47
2998.0,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,mol_2998_solute_opt,mol_2998_solvent_opt,50,40
2999.0,Cn1cnc([N+](=O)[O-])c1Cl,CCOC(C)=O,mol_2999_solute_opt,mol_2999_solvent_opt,50,45
3000.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCOC(C)=O,mol_3000_solute_opt,mol_3000_solvent_opt,50,27
3001.0,COc1cc(Cl)nc(N)n1,CCOC(C)=O,mol_3001_solute_opt,mol_3001_solvent_opt,50,44
3002.0,Cc1cc([N+](=O)[O-])ccc1N,CCOC(C)=O,mol_3002_solute_opt,mol_3002_solvent_opt,50,43
3003.0,O=Cc1cccc([N+](=O)[O-])c1,CCOC(C)=O,mol_3003_solute_opt,mol_3003_solvent_opt,50,44
3004.0,O=Cc1ccc(C=O)cc1,CCOC(C)=O,mol_3004_solute_opt,mol_3004_solvent_opt,50,44
3005.0,Nc1ccc([N+](=O)[O-])cc1N,CCOC(C)=O,mol_3005_solute_opt,mol_3005_solvent_opt,50,45
3006.0,Nc1cc(Cl)ccc1C(=O)O,CCOC(C)=O,mol_3006_solute_opt,mol_3006_solvent_opt,50,45
3007.0,Clc1ccc2c(c1)Nc1ccccc1S2,CCOC(C)=O,mol_3007_solute_opt,mol_3007_solvent_opt,50,38
3008.0,COc1cc(CO)ccc1O,CCOC(C)=O,mol_3008_solute_opt,mol_3008_solvent_opt,50,38
3009.0,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCOC(C)=O,mol_3009_solute_opt,mol_3009_solvent_opt,50,34
3010.0,CC(C)c1ncc[nH]1,CCOC(C)=O,mol_3010_solute_opt,mol_3010_solvent_opt,50,46
3011.0,Nc1ccc(N)c([N+](=O)[O-])c1,CCOC(C)=O,mol_3011_solute_opt,mol_3011_solvent_opt,50,44
3012.0,Cc1ccc(N)c([N+](=O)[O-])c1,CCOC(C)=O,mol_3012_solute_opt,mol_3012_solvent_opt,50,42
3013.0,Cc1cc(C)[nH]n1,CCOC(C)=O,mol_3013_solute_opt,mol_3013_solvent_opt,50,47
3014.0,Cc1c(C(=O)O)cccc1[N+](=O)[O-],CCOC(C)=O,mol_3014_solute_opt,mol_3014_solvent_opt,50,42
3015.0,NC(=O)c1cnccn1,CCOC(C)=O,mol_3015_solute_opt,mol_3015_solvent_opt,50,48
3016.0,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,CCOC(C)=O,mol_3016_solute_opt,mol_3016_solvent_opt,50,40
3017.0,c1ccc(-c2nnn[nH]2)cc1,CCOC(C)=O,mol_3017_solute_opt,mol_3017_solvent_opt,50,46
3018.0,S=c1[nH]c2ccccc2s1,CCOC(C)=O,mol_3018_solute_opt,mol_3018_solvent_opt,50,46
3019.0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCOC(C)=O,mol_3019_solute_opt,mol_3019_solvent_opt,50,39
3020.0,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCOC(C)=O,mol_3020_solute_opt,mol_3020_solvent_opt,50,43
3021.0,O=C1NS(=O)(=O)c2ccccc21,CCOC(C)=O,mol_3021_solute_opt,mol_3021_solvent_opt,50,43
3022.0,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCOC(C)=O,mol_3022_solute_opt,mol_3022_solvent_opt,50,38
3023.0,Cn1nnc2c(C(N)=O)ncn2c1=O,CCOC(C)=O,mol_3023_solute_opt,mol_3023_solvent_opt,50,38
3024.0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCOC(C)=O,mol_3024_solute_opt,mol_3024_solvent_opt,50,40
3025.0,O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,CCOC(C)=O,mol_3025_solute_opt,mol_3025_solvent_opt,50,38
3026.0,O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,CCOC(C)=O,mol_3026_solute_opt,mol_3026_solvent_opt,50,44
3027.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CCOC(C)=O,mol_3027_solute_opt,mol_3027_solvent_opt,50,37
3028.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,mol_3028_solute_opt,mol_3028_solvent_opt,50,26
3029.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CCOC(C)=O,mol_3029_solute_opt,mol_3029_solvent_opt,50,46
3030.0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCOC(C)=O,mol_3030_solute_opt,mol_3030_solvent_opt,50,32
3031.0,N#Cc1ccc2c(c1)OCO2,CCOC(C)=O,mol_3031_solute_opt,mol_3031_solvent_opt,50,46
3032.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCOC(C)=O,mol_3032_solute_opt,mol_3032_solvent_opt,50,38
3033.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCOC(C)=O,mol_3033_solute_opt,mol_3033_solvent_opt,50,40
3034.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCOC(C)=O,mol_3034_solute_opt,mol_3034_solvent_opt,50,43
3035.0,O=c1cc(CO)occ1O,CCOC(C)=O,mol_3035_solute_opt,mol_3035_solvent_opt,50,42
3036.0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCOC(C)=O,mol_3036_solute_opt,mol_3036_solvent_opt,50,29
3037.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CCOC(C)=O,mol_3037_solute_opt,mol_3037_solvent_opt,50,49
3038.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CCOC(C)=O,mol_3038_solute_opt,mol_3038_solvent_opt,50,24
3039.0,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,CCOC(C)=O,mol_3039_solute_opt,mol_3039_solvent_opt,50,38
3040.0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCOC(C)=O,mol_3040_solute_opt,mol_3040_solvent_opt,50,41
3041.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCOC(C)=O,mol_3041_solute_opt,mol_3041_solvent_opt,50,33
3042.0,Clc1ncnc2[nH]ccc12,CCOC(C)=O,mol_3042_solute_opt,mol_3042_solvent_opt,50,44
3043.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CCOC(C)=O,mol_3043_solute_opt,mol_3043_solvent_opt,50,35
3044.0,O=C(O)COc1ccc(Cl)cc1Cl,CCOC(C)=O,mol_3044_solute_opt,mol_3044_solvent_opt,50,38
3045.0,S=C(Nc1ccccc1)Nc1ccccc1,CCOC(C)=O,mol_3045_solute_opt,mol_3045_solvent_opt,50,42
3046.0,CC(=O)NC1CCSC1=O,CCOC(C)=O,mol_3046_solute_opt,mol_3046_solvent_opt,50,44
3047.0,CC(CO)(CO)C(=O)O,CCOC(C)=O,mol_3047_solute_opt,mol_3047_solvent_opt,50,39
3048.0,O=C1CCc2cc(O)ccc2N1,CCOC(C)=O,mol_3048_solute_opt,mol_3048_solvent_opt,50,42
3049.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CCOC(C)=O,mol_3049_solute_opt,mol_3049_solvent_opt,50,43
3050.0,O=c1[nH]c2cc(Cl)ccc2o1,CCOC(C)=O,mol_3050_solute_opt,mol_3050_solvent_opt,50,46
3051.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,CCOC(C)=O,mol_3051_solute_opt,mol_3051_solvent_opt,50,29
3052.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CCOC(C)=O,mol_3052_solute_opt,mol_3052_solvent_opt,50,44
3053.0,O=C(O)COc1ccc2ccccc2c1,CCOC(C)=O,mol_3053_solute_opt,mol_3053_solvent_opt,50,41
3054.0,O=c1c2ccccc2sc2ccccc12,CCOC(C)=O,mol_3054_solute_opt,mol_3054_solvent_opt,50,40
3055.0,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CCOC(C)=O,mol_3055_solute_opt,mol_3055_solvent_opt,50,41
3056.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,CCOC(C)=O,mol_3056_solute_opt,mol_3056_solvent_opt,50,32
3057.0,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CCOC(C)=O,mol_3057_solute_opt,mol_3057_solvent_opt,50,31
3058.0,O=C1CCC(=O)CC1,CCOC(C)=O,mol_3058_solute_opt,mol_3058_solvent_opt,50,49
3059.0,O=C(O)c1cccnc1,CCOC(C)=O,mol_3059_solute_opt,mol_3059_solvent_opt,50,45
3060.0,CCOc1cccc(C=O)c1O,CCOC(C)=O,mol_3060_solute_opt,mol_3060_solvent_opt,50,41
3061.0,C1=Cc2ccccc2Nc2ccccc21,CCOC(C)=O,mol_3061_solute_opt,mol_3061_solvent_opt,50,43
3062.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCOC(C)=O,mol_3062_solute_opt,mol_3062_solvent_opt,50,40
3063.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCOC(C)=O,mol_3063_solute_opt,mol_3063_solvent_opt,50,33
3064.0,COc1ccc2cccc(CCNC(C)=O)c2c1,CCOC(C)=O,mol_3064_solute_opt,mol_3064_solvent_opt,50,37
3065.0,Clc1cccnc1Cl,CCOC(C)=O,mol_3065_solute_opt,mol_3065_solvent_opt,50,43
3066.0,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,CCOC(C)=O,mol_3066_solute_opt,mol_3066_solvent_opt,50,24
3067.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,CCOC(C)=O,mol_3067_solute_opt,mol_3067_solvent_opt,50,36
3068.0,CC(=O)C1C(=O)C=C(C)OC1=O,CCOC(C)=O,mol_3068_solute_opt,mol_3068_solvent_opt,50,41
3069.0,O=C(O)/C=C/c1ccc(Cl)cc1,CCOC(C)=O,mol_3069_solute_opt,mol_3069_solvent_opt,50,48
3070.0,CCOc1ccc2ccccc2c1C(=O)O,CCOC(C)=O,mol_3070_solute_opt,mol_3070_solvent_opt,50,34
3071.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CCOC(C)=O,mol_3071_solute_opt,mol_3071_solvent_opt,50,41
3072.0,Cc1ncc([N+](=O)[O-])n1CCO,CCOC(C)=O,mol_3072_solute_opt,mol_3072_solvent_opt,50,44
3073.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CCOC(C)=O,mol_3073_solute_opt,mol_3073_solvent_opt,50,40
